index	path_json	canonical_path_json	type	encrypted	compression_method	compression_name	flag_bits	crc32	compressed_size	uncompressed_size	date_time_json	create_system	create_version	extract_version	external_attr	unix_mode	header_offset	extra_hex	comment_hex
242	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/5.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/5.o"	file	false	8	deflated	8	37b7150a	154680	703496	[2026,7,21,1,56,38]	3	20	20	2175008768	100644	10440489	55540d0007777d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
243	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/2.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/2.o"	file	false	8	deflated	8	78e36152	675110	3511072	[2026,7,21,1,56,34]	3	20	20	2175008768	100644	10595360	55540d0007737d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
244	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/20.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/20.o"	file	false	8	deflated	8	3a1cefe7	767491	4353272	[2026,7,21,1,57,8]	3	20	20	2175008768	100644	11270661	55540d0007947d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
245	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/34.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/34.o"	file	false	8	deflated	8	4f89f509	409591	2564408	[2026,7,21,1,57,24]	3	20	20	2175008768	100644	12038344	55540d0007a47d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
246	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/40.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/40.o"	file	false	8	deflated	8	02efcd07	499919	3554072	[2026,7,21,1,57,30]	3	20	20	2175008768	100644	12448127	55540d0007aa7d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
247	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/41.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/41.o"	file	false	8	deflated	8	e5e29959	415623	1976176	[2026,7,21,1,57,34]	3	20	20	2175008768	100644	12948238	55540d0007ae7d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
248	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/29.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/29.o"	file	false	8	deflated	8	f770f6ba	347478	1972072	[2026,7,21,1,57,18]	3	20	20	2175008768	100644	13364053	55540d00079e7d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
249	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/12.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/12.o"	file	false	8	deflated	8	6e0b63f8	217739	979928	[2026,7,21,1,56,46]	3	20	20	2175008768	100644	13711723	55540d00077f7d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
250	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/11.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/11.o"	file	false	8	deflated	8	1da23207	550136	2624616	[2026,7,21,1,56,50]	3	20	20	2175008768	100644	13929654	55540d0007837d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
251	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/9.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/9.o"	file	false	8	deflated	8	c704ea2b	1131355	6495072	[2026,7,21,1,56,52]	3	20	20	2175008768	100644	14479982	55540d0007847d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
252	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/8.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/8.o"	file	false	8	deflated	8	fe27236f	142205	706720	[2026,7,21,1,56,40]	3	20	20	2175008768	100644	15611528	55540d0007797d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
253	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/36.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/36.o"	file	false	8	deflated	8	bf788a37	214233	962776	[2026,7,21,1,57,24]	3	20	20	2175008768	100644	15753924	55540d0007a47d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
254	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/1.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/1.o"	file	false	8	deflated	8	574726c1	1109918	5830280	[2026,7,21,1,56,36]	3	20	20	2175008768	100644	15968349	55540d0007757d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
255	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/7.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/7.o"	file	false	8	deflated	8	775f44ea	154558	701384	[2026,7,21,1,56,42]	3	20	20	2175008768	100644	17078458	55540d00077b7d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
256	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/22.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/22.o"	file	false	8	deflated	8	ee731846	216271	971968	[2026,7,21,1,57,6]	3	20	20	2175008768	100644	17233207	55540d0007937d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
257	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/23.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/23.o"	file	false	8	deflated	8	a8dad6ec	215728	968208	[2026,7,21,1,57,10]	3	20	20	2175008768	100644	17449670	55540d0007977d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
258	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/0.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/0.o"	file	false	8	deflated	8	55f73fbb	1295527	6976968	[2026,7,21,1,56,38]	3	20	20	2175008768	100644	17665590	55540d0007767d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
259	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/35.o"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/repro-build-current/35.o"	file	false	8	deflated	8	cf25f370	214235	962776	[2026,7,21,1,57,22]	3	20	20	2175008768	100644	18961308	55540d0007a37d5e6aba865e6aba865e6a75780b000104e803000004e8030000	
260	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19175735	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
261	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,2,1,12]	3	20	20	1106051072	040755	19175898	55540d0007887e5e6abc865e6aba865e6a75780b000104e803000004e8030000	
262	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19176070	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
263	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19176247	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
264	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-applypatch.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-applypatch.sample"	file	false	8	deflated	8	024cc0cf	265	424	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19176430	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
265	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/post-update.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/post-update.sample"	file	false	8	deflated	8	c0f70c9a	138	189	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19176915	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
266	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/prepare-commit-msg.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/prepare-commit-msg.sample"	file	false	8	deflated	8	303613ed	744	1492	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19177270	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
267	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/push-to-checkout.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/push-to-checkout.sample"	file	false	8	deflated	8	f00806d3	1254	2783	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19178238	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
268	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-push.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-push.sample"	file	false	8	deflated	8	f90a0f0f	701	1374	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19179714	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
269	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-receive.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-receive.sample"	file	false	8	deflated	8	96f8c492	329	544	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19180629	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
270	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/applypatch-msg.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/applypatch-msg.sample"	file	false	8	deflated	8	09f84f85	279	478	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19181175	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
271	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/commit-msg.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/commit-msg.sample"	file	false	8	deflated	8	10caf8e9	503	896	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19181674	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
272	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/update.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/update.sample"	file	false	8	deflated	8	06fcf0d9	1173	3650	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19182393	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
273	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/fsmonitor-watchman.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/fsmonitor-watchman.sample"	file	false	8	deflated	8	6398b950	1791	4655	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19183778	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
274	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-merge-commit.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-merge-commit.sample"	file	false	8	deflated	8	5ef33f44	255	416	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19185793	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
275	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-rebase.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-rebase.sample"	file	false	8	deflated	8	5158ec84	2015	4898	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19186270	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
276	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-commit.sample"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/hooks/pre-commit.sample"	file	false	8	deflated	8	0c32b3ef	908	1643	[2026,7,21,1,40,22]	3	20	20	2179792896	100755	19188501	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
277	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/HEAD"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/HEAD"	file	false	8	deflated	8	a773692b	25	23	[2026,7,21,1,40,22]	3	20	20	2175008768	100644	19189625	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
278	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/info/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/info"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19189847	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
279	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/info/exclude"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/info/exclude"	file	false	8	deflated	8	21cd3d77	173	240	[2026,7,21,1,40,22]	3	20	20	2175008768	100644	19190029	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
280	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/config"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/config"	file	false	8	deflated	8	c1003537	79	92	[2026,7,21,1,40,22]	3	20	20	2175008768	100644	19190407	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
281	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19190685	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
282	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs/heads/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs/heads"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19190867	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
283	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs/tags/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/refs/tags"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19191055	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
284	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/branches/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/branches"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19191242	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
285	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/description"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/description"	file	false	8	deflated	8	1f078b37	63	73	[2026,7,21,1,40,22]	3	20	20	2175008768	100644	19191428	55540d0007a6795e6aba865e6aba865e6a75780b000104e803000004e8030000	
286	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19191695	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
287	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects/pack/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects/pack"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19191880	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
288	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects/info/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/.agent-cwd/turn01_A/.git/objects/info"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,1,40,22]	3	20	20	1106051072	040755	19192070	55540d0007a6795e6abc865e6aba865e6a75780b000104e803000004e8030000	
289	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_aa_activation_health.bin"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_aa_activation_health.bin"	file	false	8	deflated	8	24becf24	1719165	8158376	[2026,7,20,21,50,4]	3	20	20	2179792896	100755	19192260	55540d0007ad435e6aba865e6abb865e6a75780b000104e803000004e8030000	
290	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.last-message.txt"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.last-message.txt"	file	false	8	deflated	8	8209d537	2329	5512	[2026,7,21,2,1,10]	3	20	20	2175008768	100644	20911630	55540d0007877e5e6abb865e6abb865e6a75780b000104e803000004e8030000	
291	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/verdict.json"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/verdict.json"	file	false	8	deflated	8	bd1cdec5	2534	5889	[2026,7,21,2,1,12]	3	20	20	2175008768	100644	20914152	55540d0007897e5e6abb865e6abb865e6a75780b000104e803000004e8030000	
292	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_startup.strace"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_startup.strace"	file	false	8	deflated	8	00000000	2	0	[2026,7,20,21,35,26]	3	20	20	2175008768	100644	20916866	55540d00073e405e6abb865e6abb865e6a75780b000104e803000004e8030000	
293	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/investigation.md"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/investigation.md"	file	false	8	deflated	8	90aa3776	4659	12200	[2026,7,21,1,53,32]	3	20	20	2175008768	100644	20917063	55540d0007bc7c5e6abb865e6abb865e6a75780b000104e803000004e8030000	
294	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.prompt.md"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.prompt.md"	file	false	8	deflated	8	ae125d45	2888	6317	[2026,7,21,1,40,22]	3	20	20	2175008768	100644	20921906	55540d0007a6795e6abb865e6abb865e6a75780b000104e803000004e8030000	
295	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_aa_activation_health.rebuilt.bin"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/test_bugMC-1_aa_activation_health.rebuilt.bin"	file	false	8	deflated	8	0de618e1	9365969	32158568	[2026,7,21,1,58,14]	3	20	20	2179792896	100755	20924980	55540d0007d67d5e6abb865e6abb865e6a75780b000104e803000004e8030000	
296	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.usage.json"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.usage.json"	file	false	8	deflated	8	7556d40b	132	206	[2026,7,21,2,1,12]	3	20	20	2175008768	100644	30291162	55540d0007887e5e6abb865e6abb865e6a75780b000104e803000004e8030000	
297	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.resume.json"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-1/turn01_A.resume.json"	file	false	8	deflated	8	af3ae719	210	289	[2026,7,21,1,40,22]	3	20	20	2172649472	100600	30291481	55540d0007a7795e6abb865e6abb865e6a75780b000104e803000004e8030000	
298	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-4/"	"sonic-linkmgrd-vm-codex-gpt56-sol-max-20260720/linkmgrd/.specula-output/confirmation/MC-4"	directory	false	0	stored	0	00000000	0	0	[2026,7,21,2,14,52]	3	20	20	1106051072	040755	30291879	55540d0007bc815e6abc865e6abb865e6a75780b000104e803000004e8030000	
